CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
639,639,23,false,1
640,640,23,true,0
641,641,23,true,0
642,642,23,true,0
643,643,23,true,0
644,644,23,false,2
645,645,23,true,0
646,646,23,true,0
647,647,23,true,0
648,648,23,false,2
649,649,23,false,2
650,650,23,true,0
651,651,23,true,0
652,652,23,true,0
653,653,23,true,0
654,654,23,false,2
655,655,23,true,0
656,656,23,false,2
657,657,23,false,2
658,658,23,true,0
659,659,23,false,2
660,660,23,true,0
661,661,23,true,0
662,662,23,false,1
663,663,23,true,0
664,664,23,false,2
665,665,23,true,0
666,666,23,true,0
667,667,23,false,1
668,668,23,false,2
669,669,23,false,2
670,670,23,false,2
671,671,23,false,1
672,672,23,false,1
673,673,23,false,1
674,674,23,true,0
675,675,23,false,2
676,676,23,false,1
677,677,23,true,0
678,678,23,false,2
679,679,23,false,2
680,680,23,true,0
681,681,23,false,1
682,682,23,true,0
683,683,23,false,2
684,684,23,false,2
685,685,23,false,2
686,686,23,false,1
687,687,23,false,1
688,688,23,false,1
689,689,23,false,1
690,690,23,false,1
691,691,23,false,1
692,692,23,true,0
693,693,23,false,2
694,694,23,true,0
695,695,23,false,1
696,696,23,true,0
697,697,23,false,2
698,698,23,false,2
699,699,23,false,1
700,700,23,false,2
701,701,23,true,0
702,702,23,true,0
703,703,23,false,1
704,704,23,false,1
705,705,23,false,1
706,706,23,false,2
707,707,23,true,0
708,708,23,true,0
709,709,23,false,2
710,710,23,true,0
711,711,23,false,2
712,712,23,true,0
713,713,23,true,0
714,714,23,true,0
715,715,23,false,2
716,716,23,true,0
717,717,23,false,1
718,718,23,false,1
719,719,23,false,2
720,720,23,false,2
721,721,23,true,0
722,722,23,true,0
723,723,23,false,1
724,724,23,true,0
725,725,23,false,2
726,726,23,true,0
727,727,23,false,1
728,728,23,true,0
729,729,23,true,0
730,730,23,false,1
731,731,23,true,0
732,732,23,false,1
733,733,23,true,0
734,734,23,true,0
735,735,23,false,1
736,736,23,false,1
737,737,23,true,0
738,738,23,false,2
739,739,23,true,0
740,740,23,false,2
741,741,23,true,0
742,742,23,true,0
743,743,23,true,0
744,744,23,false,2
745,745,23,false,2
746,746,23,true,0
747,747,23,false,2
748,748,23,true,0
749,749,23,true,0
750,750,23,false,2
751,751,23,true,0
752,752,23,false,1
753,753,23,true,0
754,754,23,true,0
755,755,23,false,2
756,756,23,true,0
757,757,23,false,2
758,758,23,false,2
759,759,23,false,2
760,760,23,false,2
761,761,23,true,0
762,762,23,true,0
763,763,23,false,1
764,764,23,false,1
765,765,23,true,0
766,766,23,true,0
767,767,23,true,0
768,768,23,true,0
769,769,23,false,2
770,770,23,false,1
771,771,23,true,0
772,772,23,false,2
773,773,23,true,0
774,774,23,true,0
775,775,23,true,0
776,776,23,false,2
777,777,23,true,0
778,778,23,true,0
779,779,23,true,0
780,780,23,true,0
781,781,23,true,0
782,782,23,true,0
783,783,23,true,0
784,784,23,true,0
785,785,23,true,0
786,786,23,false,1
787,787,23,true,0
788,788,23,false,2
789,789,23,false,2
790,790,23,false,1
791,791,23,true,0
792,792,23,false,2
793,793,23,false,1
794,794,23,false,2
795,795,23,false,1
796,796,23,true,0
797,797,23,false,2
798,798,23,false,2
799,799,23,false,1
800,800,23,true,0
801,801,23,false,2
802,802,23,false,2
803,803,23,false,1
804,804,23,false,2
805,805,23,false,1
806,806,23,true,0
807,807,23,true,0
808,808,23,true,0
809,809,23,true,0
810,810,23,false,2
811,811,23,false,2
812,812,23,true,0
813,813,23,true,0
814,814,23,true,0
815,815,23,true,0
816,816,23,true,0
817,817,23,false,1
818,818,23,true,0
819,819,23,true,0
820,820,23,false,1
821,821,23,false,2
822,822,23,true,0
823,823,23,true,0
824,824,23,true,0
825,825,23,true,0
826,826,23,false,2
827,827,23,false,2
828,828,23,true,0
829,829,23,false,1
830,830,23,true,0
831,831,23,true,0
832,832,23,false,1
833,833,23,true,0
834,834,23,false,1
835,835,23,true,0
836,836,23,false,2
837,837,23,true,0
838,838,23,true,0
839,839,23,true,0
840,840,23,false,2
841,841,23,false,2
842,842,23,false,1
843,843,23,false,1
844,844,23,true,0
845,845,23,false,1
846,846,23,false,2
847,847,23,false,1
848,848,23,true,0
849,849,23,true,0
850,850,23,false,1
851,851,23,true,0
852,852,23,false,2
853,853,23,true,0
854,854,23,false,1
855,855,23,false,1
856,856,23,false,2
857,857,23,true,0
858,858,23,true,0
859,859,23,true,0
860,860,23,true,0
861,861,23,false,2
862,862,23,false,2
863,863,23,false,2
864,864,23,false,2
865,865,23,false,2
866,866,23,true,0
867,867,23,false,1
868,868,23,false,2
869,869,23,false,2
870,870,23,false,1
871,871,23,true,0
872,872,23,true,0
873,873,23,false,1
874,874,23,false,1
875,875,23,true,0
876,876,23,true,0
877,877,23,false,2
878,878,23,false,2
879,879,23,true,0
880,880,23,true,0
881,881,23,true,0
882,882,23,true,0
883,883,23,true,0
884,884,23,true,0
885,885,23,false,2
886,886,23,true,0
887,887,23,false,2
888,888,23,false,2
889,889,23,true,0
890,890,23,false,2
891,891,23,true,0
892,892,23,false,2
893,893,23,true,0
894,894,23,false,1
895,895,23,true,0
896,896,23,false,2
897,897,23,true,0
898,898,23,true,0
899,899,23,true,0
900,900,23,false,2
901,901,23,false,1
902,902,23,false,1
903,903,23,true,0
904,904,23,false,2
905,905,23,false,2
906,906,23,false,2
907,907,23,false,2
908,908,23,false,2
909,909,23,true,0
910,910,23,false,1
911,911,23,false,1
912,912,23,false,1
913,913,23,true,0
914,914,23,true,0
915,915,23,false,2
916,916,23,true,0
917,917,23,false,2
918,918,23,false,1
919,919,23,true,0
920,920,23,false,1
921,921,23,true,0
922,922,23,true,0
923,923,23,true,0
924,924,23,true,0
925,925,23,true,0
926,926,23,true,0
927,927,23,false,1
928,928,23,true,0
929,929,23,false,1
930,930,23,false,1
931,931,23,false,1
932,932,23,true,0
933,933,23,true,0
934,934,23,true,0
935,935,23,true,0
936,936,23,true,0
937,937,23,false,2
938,938,23,true,0
939,939,23,true,0
940,940,23,true,0
941,941,23,true,0
942,942,23,false,1
943,943,23,false,1
944,944,23,false,1
945,945,23,false,1
946,946,23,false,1
947,947,23,true,0
948,948,23,true,0
949,949,23,false,2
950,950,23,true,0
951,951,23,true,0
952,952,23,false,1
953,953,23,true,0
954,954,23,true,0
955,955,23,true,0
956,956,23,true,0
957,957,23,true,0
958,958,23,false,1
959,959,23,true,0
960,960,23,false,1
961,961,23,true,0
962,962,23,false,1
963,963,23,false,1
964,964,23,true,0
965,965,23,false,2
966,966,23,true,0
967,967,23,false,1
968,968,23,true,0
969,969,23,true,0
970,970,23,false,1
971,971,23,true,0
972,972,23,false,2
973,973,23,true,0
974,974,23,false,2
975,975,23,false,2
976,976,23,true,0
977,977,23,false,1
