CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
2047,747,23.0,true,0
2049,747,23.0,true,0
2050,748,23.0,true,0
250,89,683.0,false,2
2053,749,23.0,true,0
2055,750,23.0,true,0
2058,751,23.0,true,0
2061,752,23.0,true,0
2064,753,23.0,true,0
2065,753,23.0,true,0
2066,753,23.0,true,0
2068,754,23.0,true,0
2070,754,23.0,true,0
2072,755,23.0,true,0
2073,755,23.0,true,0
2075,756,23.0,true,0
2077,757,23.0,true,0
2080,758,23.0,true,0
2081,759,23.0,true,0
2082,759,23.0,true,0
2083,759,23.0,true,0
197,67,716.0,false,1
2084,760,23.0,true,0
2089,761,23.0,true,0
251,89,697.0,false,2
2094,763,23.0,true,0
2095,763,23.0,true,0
2097,764,23.0,true,0
2098,764,23.0,true,0
2100,765,23.0,true,0
2104,766,23.0,true,0
2111,769,23.0,true,0
2113,770,23.0,true,0
2115,771,23.0,true,0
2116,771,23.0,true,0
2118,772,23.0,true,0
2121,773,23.0,true,0
2122,773,23.0,true,0
198,68,729.0,false,1
2124,774,23.0,true,0
2127,774,23.0,true,0
2129,774,23.0,true,0
2131,775,23.0,true,0
2132,776,23.0,true,0
2134,776,23.0,true,0
2135,776,23.0,true,0
252,89,711.0,false,2
2137,777,23.0,true,0
2138,777,23.0,true,0
2141,778,23.0,true,0
2145,780,23.0,true,0
2147,781,23.0,true,0
2149,782,23.0,true,0
2150,782,23.0,true,0
2152,783,23.0,true,0
2156,784,23.0,true,0
2158,785,23.0,true,0
2159,786,23.0,true,0
2163,787,23.0,true,0
2164,787,23.0,true,0
202,69,742.0,false,1
2165,788,23.0,true,0
2166,788,23.0,true,0
2168,789,23.0,true,0
2169,789,23.0,true,0
253,90,724.0,false,2
2172,791,23.0,true,0
2176,792,23.0,true,0
2178,793,23.0,true,0
2182,794,23.0,true,0
2183,795,23.0,true,0
2187,796,23.0,true,0
2188,796,23.0,true,0
2190,797,23.0,true,0
2191,798,23.0,true,0
2193,798,23.0,true,0
2195,799,23.0,true,0
2196,799,23.0,true,0
2197,800,23.0,true,0
2198,800,23.0,true,0
2199,801,23.0,true,0
204,70,755.0,false,1
2201,802,23.0,true,0
2202,802,23.0,true,0
2203,803,23.0,true,0
2205,803,23.0,true,0
2206,803,23.0,true,0
2210,804,23.0,true,0
254,90,738.0,false,2
2212,805,23.0,true,0
2214,806,23.0,true,0
2219,808,23.0,true,0
2220,808,23.0,true,0
2222,809,23.0,true,0
2223,809,23.0,true,0
2224,810,23.0,true,0
2226,811,23.0,true,0
2227,811,23.0,true,0
2230,812,23.0,true,0
2234,814,23.0,true,0
2235,814,23.0,true,0
2236,814,23.0,true,0
205,70,769.0,false,1
2242,816,23.0,true,0
2246,817,23.0,true,0
2249,817,23.0,true,0
255,90,752.0,false,2
2255,820,23.0,true,0
2257,821,23.0,true,0
2258,821,23.0,true,0
2260,822,23.0,true,0
2261,822,23.0,true,0
2262,822,23.0,true,0
2265,823,23.0,true,0
2267,824,23.0,true,0
2268,824,23.0,true,0
2269,825,23.0,true,0
2280,829,23.0,true,0
2281,829,23.0,true,0
206,70,783.0,false,1
2282,830,23.0,true,0
260,92,764.0,false,2
2289,833,23.0,true,0
2290,833,23.0,true,0
2292,833,23.0,true,0
2293,834,23.0,true,0
2295,835,23.0,true,0
2296,835,23.0,true,0
2297,835,23.0,true,0
2302,838,23.0,true,0
2305,839,23.0,true,0
2310,842,23.0,true,0
2314,843,23.0,true,0
2315,843,23.0,true,0
207,71,796.0,false,1
2316,844,23.0,true,0
2317,844,23.0,true,0
2319,845,23.0,true,0
2320,845,23.0,true,0
2321,846,23.0,true,0
2322,846,23.0,true,0
261,93,777.0,false,2
2326,848,23.0,true,0
2327,848,23.0,true,0
2330,849,23.0,true,0
2331,850,23.0,true,0
2333,850,23.0,true,0
2338,852,23.0,true,0
2339,853,23.0,true,0
2342,854,23.0,true,0
2343,854,23.0,true,0
2344,855,23.0,true,0
2347,856,23.0,true,0
2349,857,23.0,true,0
2350,857,23.0,true,0
208,71,810.0,false,1
2352,858,23.0,true,0
2354,859,23.0,true,0
2356,860,23.0,true,0
262,93,791.0,false,2
2363,863,23.0,true,0
2367,864,23.0,true,0
2368,865,23.0,true,0
2370,866,23.0,true,0
2371,866,23.0,true,0
2372,867,23.0,true,0
2373,867,23.0,true,0
2375,868,23.0,true,0
2378,870,23.0,true,0
2381,871,23.0,true,0
2383,871,23.0,true,0
209,72,823.0,false,1
2387,873,23.0,true,0
2389,874,23.0,true,0
263,94,804.0,false,2
2392,875,23.0,true,0
2393,876,23.0,true,0
2399,878,23.0,true,0
2400,879,23.0,true,0
2401,879,23.0,true,0
2403,880,23.0,true,0
2404,880,23.0,true,0
2405,881,23.0,true,0
2408,882,23.0,true,0
2409,883,23.0,true,0
2410,883,23.0,true,0
2412,884,23.0,true,0
2413,884,23.0,true,0
2416,885,23.0,true,0
2418,885,23.0,true,0
2419,885,23.0,true,0
2420,885,23.0,true,0
211,73,836.0,false,1
2422,886,23.0,true,0
2423,886,23.0,true,0
2424,887,23.0,true,0
2428,888,23.0,true,0
2429,888,23.0,true,0
265,95,817.0,false,2
2430,889,23.0,true,0
2434,890,23.0,true,0
2436,891,23.0,true,0
2437,891,23.0,true,0
2439,891,23.0,true,0
2440,892,23.0,true,0
2441,892,23.0,true,0
2443,893,23.0,true,0
2445,894,23.0,true,0
2450,895,23.0,true,0
2453,897,23.0,true,0
2455,897,23.0,true,0
2456,898,23.0,true,0
2457,898,23.0,true,0
2458,899,23.0,true,0
2459,899,23.0,true,0
2460,899,23.0,true,0
324,119,804.0,false,1
2461,900,23.0,true,0
2462,900,23.0,true,0
2463,900,23.0,true,0
2464,901,23.0,true,0
2465,901,23.0,true,0
269,96,830.0,false,2
2468,903,23.0,true,0
2469,903,23.0,true,0
2470,903,23.0,true,0
2471,903,23.0,true,0
2472,904,23.0,true,0
2473,904,23.0,true,0
2477,906,23.0,true,0
2478,907,23.0,true,0
2481,908,23.0,true,0
2482,908,23.0,true,0
2485,909,23.0,true,0
2487,910,23.0,true,0
2488,910,23.0,true,0
2491,911,23.0,true,0
2492,912,23.0,true,0
2493,912,23.0,true,0
2495,913,23.0,true,0
325,119,818.0,false,1
2501,915,23.0,true,0
2502,916,23.0,true,0
270,96,844.0,false,2
2505,917,23.0,true,0
2506,917,23.0,true,0
2507,918,23.0,true,0
2508,918,23.0,true,0
2509,918,23.0,true,0
2511,919,23.0,true,0
2512,919,23.0,true,0
2513,919,23.0,true,0
2516,920,23.0,true,0
2518,921,23.0,true,0
2519,922,23.0,true,0
2520,922,23.0,true,0
2522,923,23.0,true,0
2523,924,23.0,true,0
2525,925,23.0,true,0
2526,925,23.0,true,0
2527,925,23.0,true,0
2530,927,23.0,true,0
2531,927,23.0,true,0
2532,927,23.0,true,0
326,119,832.0,false,1
2535,928,23.0,true,0
2536,929,23.0,true,0
2538,930,23.0,true,0
271,97,857.0,false,2
2542,931,23.0,true,0
2545,932,23.0,true,0
2547,933,23.0,true,0
2548,933,23.0,true,0
2550,934,23.0,true,0
2551,934,23.0,true,0
2554,934,23.0,true,0
2557,935,23.0,true,0
2558,935,23.0,true,0
2561,936,23.0,true,0
2564,938,23.0,true,0
2567,939,23.0,true,0
2571,941,23.0,true,0
327,119,846.0,false,1
2572,942,23.0,true,0
2573,942,23.0,true,0
2575,943,23.0,true,0
2576,943,23.0,true,0
2577,944,23.0,true,0
278,100,868.0,false,2
2579,945,23.0,true,0
2580,945,23.0,true,0
2583,947,23.0,true,0
2584,947,23.0,true,0
2591,950,23.0,true,0
2592,950,23.0,true,0
2596,951,23.0,true,0
2598,952,23.0,true,0
2602,954,23.0,true,0
2603,954,23.0,true,0
2604,954,23.0,true,0
2605,954,23.0,true,0
2607,955,23.0,true,0
2608,955,23.0,true,0
2609,955,23.0,true,0
330,120,859.0,false,1
2612,957,23.0,true,0
2615,958,23.0,true,0
2616,958,23.0,true,0
283,102,880.0,false,2
2618,959,23.0,true,0
2620,960,23.0,true,0
2621,960,23.0,true,0
2624,961,23.0,true,0
2627,961,23.0,true,0
2628,962,23.0,true,0
2630,963,23.0,true,0
2631,963,23.0,true,0
2634,965,23.0,true,0
2635,965,23.0,true,0
2637,965,23.0,true,0
2638,966,23.0,true,0
2642,967,23.0,true,0
2643,968,23.0,true,0
2644,968,23.0,true,0
2645,968,23.0,true,0
2646,969,23.0,true,0
2647,969,23.0,true,0
333,121,872.0,false,1
2648,970,23.0,true,0
2649,970,23.0,true,0
2650,970,23.0,true,0
2652,970,23.0,true,0
2655,971,23.0,true,0
2656,972,23.0,true,0
285,103,893.0,false,2
2658,973,23.0,true,0
2659,973,23.0,true,0
2660,973,23.0,true,0
2661,974,23.0,true,0
2662,974,23.0,true,0
2665,975,23.0,true,0
2666,975,23.0,true,0
2667,975,23.0,true,0
2671,977,23.0,true,0
